Datetime,Day,Hour,temperature_value,t,noise_value,light_value,co2_value,humidity_value,peoplecount_value,invites,occupied,motion_event_count,passage_event_count,acc_motion,acc_passage,acc_motion_per_min,acc_passage_per_min
2024-05-08 00:00:00+00:00,3,1,,,,,,,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 00:05:00+00:00,3,1,22.5,2024-05-08 00:03:37.690000+00:00,0.0,0.0,486.0,32.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 00:10:00+00:00,3,1,22.5,2024-05-08 00:08:39.873000+00:00,0.0,0.0,472.0,32.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 00:15:00+00:00,3,1,22.5,2024-05-08 00:13:34.688000+00:00,0.0,0.0,487.0,32.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 00:20:00+00:00,3,1,22.5,2024-05-08 00:18:41.423000+00:00,0.0,0.0,471.0,32.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 00:25:00+00:00,3,1,22.5,2024-05-08 00:23:35.684000+00:00,0.0,0.0,509.0,32.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 00:30:00+00:00,3,1,22.5,2024-05-08 00:28:39.684000+00:00,0.0,0.0,484.0,32.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 00:35:00+00:00,3,1,22.4,2024-05-08 00:33:36.526000+00:00,0.0,0.0,452.0,32.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 00:40:00+00:00,3,1,22.4,2024-05-08 00:38:38.563000+00:00,0.0,0.0,459.0,32.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 00:45:00+00:00,3,1,22.4,2024-05-08 00:43:40.271000+00:00,0.0,0.0,487.0,32.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 00:50:00+00:00,3,1,22.4,2024-05-08 00:48:37.672000+00:00,0.0,0.0,500.0,32.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 00:55:00+00:00,3,1,22.4,2024-05-08 00:53:35.948000+00:00,0.0,0.0,473.0,32.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 01:00:00+00:00,3,2,22.4,2024-05-08 00:58:37.576000+00:00,0.0,0.0,471.0,32.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 01:05:00+00:00,3,2,22.4,2024-05-08 01:03:33.912000+00:00,0.0,0.0,494.0,32.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 01:10:00+00:00,3,2,22.4,2024-05-08 01:08:39.870000+00:00,0.0,0.0,492.0,32.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 01:15:00+00:00,3,2,22.4,2024-05-08 01:13:34.624000+00:00,0.0,0.0,481.0,32.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 01:20:00+00:00,3,2,22.4,2024-05-08 01:18:33.363000+00:00,0.0,0.0,485.0,32.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 01:25:00+00:00,3,2,22.4,2024-05-08 01:23:38.480000+00:00,0.0,0.0,469.0,32.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 01:30:00+00:00,3,2,22.4,2024-05-08 01:28:37.920000+00:00,0.0,0.0,484.0,32.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 01:35:00+00:00,3,2,22.4,2024-05-08 01:33:36.351000+00:00,0.0,0.0,480.0,32.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 01:40:00+00:00,3,2,22.4,2024-05-08 01:38:34.520000+00:00,0.0,0.0,482.0,32.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 01:45:00+00:00,3,2,22.4,2024-05-08 01:43:37.598000+00:00,0.0,0.0,476.0,32.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 01:50:00+00:00,3,2,22.4,2024-05-08 01:48:43.685000+00:00,0.0,0.0,438.0,32.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 01:55:00+00:00,3,2,22.4,2024-05-08 01:53:43.862000+00:00,0.0,1.0,449.0,32.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 02:00:00+00:00,3,3,22.4,2024-05-08 01:58:39.443000+00:00,0.0,0.0,450.0,32.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 02:05:00+00:00,3,3,22.3,2024-05-08 02:03:43.450000+00:00,0.0,0.0,472.0,32.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 02:10:00+00:00,3,3,22.3,2024-05-08 02:08:41.701000+00:00,0.0,0.0,473.0,32.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 02:15:00+00:00,3,3,22.3,2024-05-08 02:13:45.563000+00:00,0.0,0.0,469.0,32.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 02:20:00+00:00,3,3,22.3,2024-05-08 02:18:36.591000+00:00,0.0,0.0,449.0,32.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 02:25:00+00:00,3,3,22.3,2024-05-08 02:23:35.751000+00:00,0.0,0.0,474.0,32.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 02:30:00+00:00,3,3,22.3,2024-05-08 02:28:37.806000+00:00,0.0,0.0,463.0,32.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 02:35:00+00:00,3,3,22.3,2024-05-08 02:33:34.912000+00:00,0.0,0.0,457.0,32.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 02:40:00+00:00,3,3,22.3,2024-05-08 02:38:37.716000+00:00,0.0,0.0,475.0,32.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 02:45:00+00:00,3,3,22.3,2024-05-08 02:43:35.872000+00:00,0.0,0.0,457.0,32.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 02:50:00+00:00,3,3,22.3,2024-05-08 02:48:38.359000+00:00,0.0,0.0,480.0,32.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 02:55:00+00:00,3,3,22.3,2024-05-08 02:53:36.605000+00:00,0.0,0.0,479.0,32.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 03:00:00+00:00,3,4,22.3,2024-05-08 02:58:40.462000+00:00,0.0,0.0,476.0,32.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 03:05:00+00:00,3,4,22.3,2024-05-08 03:03:38.607000+00:00,0.0,1.0,465.0,32.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 03:10:00+00:00,3,4,22.3,2024-05-08 03:08:37.835000+00:00,0.0,1.0,462.0,32.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 03:15:00+00:00,3,4,22.3,2024-05-08 03:13:38.214000+00:00,0.0,1.0,468.0,32.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 03:20:00+00:00,3,4,22.3,2024-05-08 03:19:03.233000+00:00,0.0,1.0,488.0,32.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 03:25:00+00:00,3,4,22.3,2024-05-08 03:23:41.398000+00:00,0.0,1.0,486.0,32.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 03:30:00+00:00,3,4,22.3,2024-05-08 03:28:36.494000+00:00,0.0,0.0,487.0,32.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 03:35:00+00:00,3,4,22.3,2024-05-08 03:33:35.268000+00:00,0.0,0.0,521.0,32.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 03:40:00+00:00,3,4,22.3,2024-05-08 03:38:37.741000+00:00,0.0,1.0,540.0,32.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 03:45:00+00:00,3,4,22.3,2024-05-08 03:43:39.741000+00:00,0.0,0.0,538.0,32.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 03:50:00+00:00,3,4,22.3,2024-05-08 03:48:40.252000+00:00,0.0,0.0,515.0,32.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 03:55:00+00:00,3,4,22.3,2024-05-08 03:53:39.076000+00:00,0.0,1.0,491.0,32.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 04:00:00+00:00,3,5,22.3,2024-05-08 03:58:37.422000+00:00,0.0,2.0,456.0,32.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 04:05:00+00:00,3,5,22.3,2024-05-08 04:03:40.092000+00:00,0.0,3.0,478.0,32.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 04:10:00+00:00,3,5,22.3,2024-05-08 04:08:36.785000+00:00,0.0,5.0,474.0,32.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 04:15:00+00:00,3,5,22.3,2024-05-08 04:13:40.518000+00:00,0.0,7.0,478.0,32.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 04:20:00+00:00,3,5,22.3,2024-05-08 04:18:35.592000+00:00,0.0,10.0,489.0,32.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 04:25:00+00:00,3,5,22.3,2024-05-08 04:23:38.473000+00:00,0.0,12.0,462.0,32.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 04:30:00+00:00,3,5,22.3,2024-05-08 04:28:36.840000+00:00,0.0,14.0,482.0,32.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 04:35:00+00:00,3,5,22.3,2024-05-08 04:33:38.767000+00:00,0.0,16.0,483.0,33.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 04:40:00+00:00,3,5,22.3,2024-05-08 04:38:37.797000+00:00,0.0,20.0,511.0,33.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 04:45:00+00:00,3,5,22.3,2024-05-08 04:43:38.096000+00:00,0.0,25.0,493.0,33.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 04:50:00+00:00,3,5,22.3,2024-05-08 04:48:34.931000+00:00,0.0,26.0,474.0,33.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 04:55:00+00:00,3,5,22.3,2024-05-08 04:53:36.437000+00:00,0.0,27.0,504.0,33.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 05:00:00+00:00,3,6,22.3,2024-05-08 04:58:40.723000+00:00,0.0,29.0,483.0,33.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 05:05:00+00:00,3,6,22.3,2024-05-08 04:58:40.723000+00:00,0.0,29.0,483.0,33.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 05:10:00+00:00,3,6,22.3,2024-05-08 04:58:40.723000+00:00,0.0,29.0,483.0,33.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 05:15:00+00:00,3,6,22.3,2024-05-08 04:58:40.723000+00:00,0.0,29.0,483.0,33.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 05:20:00+00:00,3,6,22.3,2024-05-08 04:58:40.723000+00:00,0.0,29.0,483.0,33.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 05:25:00+00:00,3,6,22.3,2024-05-08 04:58:40.723000+00:00,0.0,29.0,483.0,33.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 05:30:00+00:00,3,6,22.3,2024-05-08 04:58:40.723000+00:00,0.0,29.0,483.0,33.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 05:35:00+00:00,3,6,22.3,2024-05-08 05:34:57.722000+00:00,0.0,35.0,454.0,33.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 05:40:00+00:00,3,6,22.4,2024-05-08 05:37:42.219000+00:00,0.0,39.0,460.0,33.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 05:45:00+00:00,3,6,22.5,2024-05-08 05:43:36.490000+00:00,0.0,42.0,472.0,33.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 05:50:00+00:00,3,6,22.5,2024-05-08 05:49:37+00:00,0.0,40.0,448.0,33.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 05:55:00+00:00,3,6,22.5,2024-05-08 05:52:25.421000+00:00,0.0,38.0,460.0,33.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 06:00:00+00:00,3,7,22.5,2024-05-08 05:58:36.829000+00:00,0.0,37.0,492.0,33.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 06:05:00+00:00,3,7,22.5,2024-05-08 06:04:20.349000+00:00,0.0,38.0,509.0,33.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 06:10:00+00:00,3,7,22.6,2024-05-08 06:07:05.401000+00:00,0.0,38.0,520.0,33.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 06:15:00+00:00,3,7,22.6,2024-05-08 06:13:37.654000+00:00,0.0,40.0,495.0,33.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 06:20:00+00:00,3,7,22.6,2024-05-08 06:18:36.656000+00:00,0.0,40.0,477.0,33.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 06:25:00+00:00,3,7,22.6,2024-05-08 06:23:37.052000+00:00,0.0,40.0,484.0,33.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 06:30:00+00:00,3,7,22.7,2024-05-08 06:28:40.155000+00:00,0.0,40.0,527.0,33.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 06:35:00+00:00,3,7,22.7,2024-05-08 06:33:42.152000+00:00,0.0,40.0,512.0,33.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 06:40:00+00:00,3,7,22.7,2024-05-08 06:38:38.365000+00:00,0.0,40.0,488.0,33.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 06:45:00+00:00,3,7,22.8,2024-05-08 06:43:42.475000+00:00,0.0,40.0,505.0,33.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 06:50:00+00:00,3,7,22.8,2024-05-08 06:48:35.409000+00:00,0.0,40.0,479.0,33.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 06:55:00+00:00,3,7,22.8,2024-05-08 06:53:41.312000+00:00,0.0,41.0,507.0,33.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 07:00:00+00:00,3,8,22.9,2024-05-08 06:58:36.765000+00:00,0.0,41.0,490.0,33.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 07:05:00+00:00,3,8,22.9,2024-05-08 07:03:36.044000+00:00,0.0,40.0,486.0,33.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 07:10:00+00:00,3,8,22.9,2024-05-08 07:08:35.656000+00:00,0.0,40.0,469.0,33.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 07:15:00+00:00,3,8,22.9,2024-05-08 07:08:35.656000+00:00,0.0,40.0,469.0,33.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 07:20:00+00:00,3,8,23.0,2024-05-08 07:18:39.624000+00:00,0.0,41.0,477.0,33.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 07:25:00+00:00,3,8,23.0,2024-05-08 07:18:39.624000+00:00,0.0,41.0,477.0,33.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 07:30:00+00:00,3,8,23.0,2024-05-08 07:28:36.813000+00:00,0.0,42.0,484.0,33.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 07:35:00+00:00,3,8,23.1,2024-05-08 07:33:37.731000+00:00,0.0,42.0,492.0,33.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 07:40:00+00:00,3,8,23.1,2024-05-08 07:38:40.684000+00:00,0.0,43.0,515.0,32.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 07:45:00+00:00,3,8,23.1,2024-05-08 07:43:36.422000+00:00,0.0,43.0,476.0,32.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 07:50:00+00:00,3,8,23.1,2024-05-08 07:48:36.408000+00:00,0.0,43.0,467.0,32.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 07:55:00+00:00,3,8,23.1,2024-05-08 07:53:42.166000+00:00,0.0,43.0,514.0,32.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 08:00:00+00:00,3,9,23.2,2024-05-08 07:58:35.804000+00:00,0.0,43.0,508.0,32.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 08:05:00+00:00,3,9,23.2,2024-05-08 08:03:37.687000+00:00,0.0,43.0,515.0,32.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 08:10:00+00:00,3,9,23.2,2024-05-08 08:08:38.888000+00:00,0.0,43.0,510.0,32.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 08:15:00+00:00,3,9,23.2,2024-05-08 08:13:38.192000+00:00,0.0,43.0,490.0,32.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 08:20:00+00:00,3,9,23.2,2024-05-08 08:18:45.141000+00:00,0.0,43.0,487.0,32.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 08:25:00+00:00,3,9,23.3,2024-05-08 08:23:38.684000+00:00,0.0,42.0,485.0,32.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 08:30:00+00:00,3,9,23.3,2024-05-08 08:28:38.915000+00:00,0.0,40.0,500.0,31.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 08:35:00+00:00,3,9,23.3,2024-05-08 08:33:35.697000+00:00,0.0,39.0,474.0,31.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 08:40:00+00:00,3,9,23.3,2024-05-08 08:38:35.591000+00:00,0.0,38.0,486.0,31.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 08:45:00+00:00,3,9,23.3,2024-05-08 08:43:39.220000+00:00,0.0,37.0,476.0,31.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 08:50:00+00:00,3,9,23.3,2024-05-08 08:48:41.135000+00:00,0.0,37.0,464.0,31.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 08:55:00+00:00,3,9,23.3,2024-05-08 08:53:37.037000+00:00,0.0,37.0,479.0,31.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 09:00:00+00:00,3,10,23.4,2024-05-08 08:58:40.812000+00:00,0.0,38.0,449.0,31.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 09:05:00+00:00,3,10,23.3,2024-05-08 09:03:40.310000+00:00,0.0,39.0,444.0,31.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 09:10:00+00:00,3,10,23.3,2024-05-08 09:08:38.094000+00:00,0.0,42.0,446.0,31.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 09:15:00+00:00,3,10,23.2,2024-05-08 09:13:34.835000+00:00,0.0,47.0,450.0,31.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 09:20:00+00:00,3,10,23.1,2024-05-08 09:18:36.923000+00:00,0.0,48.0,478.0,31.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 09:25:00+00:00,3,10,23.1,2024-05-08 09:23:39.094000+00:00,0.0,49.0,520.0,31.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 09:30:00+00:00,3,10,23.2,2024-05-08 09:28:35.564000+00:00,0.0,50.0,525.0,31.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 09:35:00+00:00,3,10,23.2,2024-05-08 09:33:35.605000+00:00,0.0,50.0,490.0,31.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 09:40:00+00:00,3,10,23.2,2024-05-08 09:38:38.694000+00:00,0.0,50.0,467.0,31.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 09:45:00+00:00,3,10,23.2,2024-05-08 09:43:41.001000+00:00,0.0,50.0,495.0,31.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 09:50:00+00:00,3,10,23.2,2024-05-08 09:48:35.212000+00:00,0.0,49.0,486.0,31.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 09:55:00+00:00,3,10,23.2,2024-05-08 09:53:47.099000+00:00,0.0,45.0,498.0,31.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 10:00:00+00:00,3,11,23.3,2024-05-08 09:58:34.816000+00:00,0.0,42.0,479.0,31.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 10:05:00+00:00,3,11,23.3,2024-05-08 10:03:38.114000+00:00,0.0,41.0,464.0,31.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 10:10:00+00:00,3,11,23.3,2024-05-08 10:08:42.600000+00:00,0.0,38.0,478.0,31.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 10:15:00+00:00,3,11,23.3,2024-05-08 10:13:35.856000+00:00,0.0,37.0,487.0,31.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 10:20:00+00:00,3,11,23.3,2024-05-08 10:18:42.264000+00:00,0.0,35.0,495.0,31.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 10:25:00+00:00,3,11,23.3,2024-05-08 10:23:39.329000+00:00,0.0,34.0,481.0,31.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 10:30:00+00:00,3,11,23.3,2024-05-08 10:28:38.577000+00:00,0.0,33.0,476.0,31.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 10:35:00+00:00,3,11,23.3,2024-05-08 10:33:41.926000+00:00,0.0,32.0,466.0,31.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 10:40:00+00:00,3,11,23.3,2024-05-08 10:38:38.965000+00:00,0.0,32.0,457.0,31.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 10:45:00+00:00,3,11,23.3,2024-05-08 10:43:38.699000+00:00,0.0,31.0,459.0,31.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 10:50:00+00:00,3,11,23.4,2024-05-08 10:48:37.659000+00:00,0.0,31.0,481.0,31.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 10:55:00+00:00,3,11,23.4,2024-05-08 10:53:42.063000+00:00,0.0,30.0,476.0,31.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 11:00:00+00:00,3,12,23.4,2024-05-08 10:58:36.840000+00:00,0.0,30.0,444.0,31.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 11:05:00+00:00,3,12,23.4,2024-05-08 11:03:39.563000+00:00,0.0,29.0,443.0,31.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 11:10:00+00:00,3,12,23.4,2024-05-08 11:08:35.460000+00:00,0.0,29.0,501.0,31.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 11:15:00+00:00,3,12,23.4,2024-05-08 11:13:37.102000+00:00,0.0,29.0,491.0,31.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 11:20:00+00:00,3,12,23.4,2024-05-08 11:18:35.982000+00:00,0.0,29.0,485.0,31.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 11:25:00+00:00,3,12,23.4,2024-05-08 11:23:43.047000+00:00,0.0,29.0,460.0,31.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 11:30:00+00:00,3,12,23.4,2024-05-08 11:28:41.402000+00:00,0.0,29.0,486.0,31.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 11:35:00+00:00,3,12,23.4,2024-05-08 11:33:37.496000+00:00,0.0,29.0,499.0,31.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 11:40:00+00:00,3,12,23.4,2024-05-08 11:38:58.109000+00:00,0.0,29.0,523.0,31.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 11:45:00+00:00,3,12,23.4,2024-05-08 11:43:37.390000+00:00,0.0,29.0,501.0,31.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 11:50:00+00:00,3,12,23.4,2024-05-08 11:48:38.144000+00:00,0.0,29.0,483.0,31.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 11:55:00+00:00,3,12,23.4,2024-05-08 11:53:40.860000+00:00,0.0,29.0,484.0,31.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 12:00:00+00:00,3,13,23.4,2024-05-08 11:58:36.144000+00:00,0.0,29.0,497.0,31.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 12:05:00+00:00,3,13,23.4,2024-05-08 12:03:40.336000+00:00,0.0,29.0,462.0,31.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 12:10:00+00:00,3,13,23.4,2024-05-08 12:08:39.167000+00:00,0.0,29.0,482.0,31.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 12:15:00+00:00,3,13,23.4,2024-05-08 12:13:40.350000+00:00,0.0,29.0,483.0,31.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 12:20:00+00:00,3,13,23.4,2024-05-08 12:18:39.189000+00:00,0.0,29.0,488.0,31.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 12:25:00+00:00,3,13,23.4,2024-05-08 12:23:38.833000+00:00,0.0,29.0,461.0,31.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 12:30:00+00:00,3,13,23.4,2024-05-08 12:28:35.876000+00:00,0.0,29.0,461.0,31.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 12:35:00+00:00,3,13,23.4,2024-05-08 12:33:37.208000+00:00,0.0,29.0,467.0,31.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 12:40:00+00:00,3,13,23.4,2024-05-08 12:38:41.565000+00:00,0.0,29.0,494.0,31.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 12:45:00+00:00,3,13,23.4,2024-05-08 12:43:40.783000+00:00,0.0,29.0,465.0,31.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 12:50:00+00:00,3,13,23.4,2024-05-08 12:48:40.673000+00:00,0.0,29.0,467.0,31.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-05-08 12:55:00+00:00,3,13,23.4,2024-05-08 12:53:39.223000+00:00,0.0,29.0,470.0,31.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
